"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexpacificislander","indextwoormoreraces","indexspecialed","indexltdenglish","indexlowincome","mettargetall","mettargetamericanindian","mettargetasian","mettargetblack","mettargethispanic","mettargetwhite","mettargetpacificislander","mettargettwoormoreraces","mettargetspecialed","mettargetltdenglish","mettargetlowincome"
"32801","Educational Service District 101","32360","3309","Cheney School District","Windsor Elementary","Reading","-25.8",,"-3.2",,"0",,,"-11.1","-37.9","-27.7","-31.8","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"32801","Educational Service District 101","33036","1709","Chewelah School District","Chewelah Alternative","Math",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"32801","Educational Service District 101","33036","1709","Chewelah School District","Chewelah Alternative","Reading",,,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"32801","Educational Service District 101","33036","2664","Chewelah School District","Gess Elementary","Math","-38",,"0",,"-37.5",,,"-25","-69.4","0","-40.9","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","33036","2664","Chewelah School District","Gess Elementary","Reading","-39.8",,"0",,"-37.5",,,"-50","-75.8","0","-38.4","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"32801","Educational Service District 101","33036","1763","Chewelah School District","Home Link Alternative","Math","-57.4",,,,,"-60.9",,"0",,,"-73.3","N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N<Required"
"32801","Educational Service District 101","33036","1763","Chewelah School District","Home Link Alternative","Reading","-26.8",,,,,"-27.6",,"0",,,"-53.2","N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N<Required"
"32801","Educational Service District 101","33036","2404","Chewelah School District","Jenkins Junior/Senior High","Math","-44.1",,,,,,,,"-85.4",,"-51.4","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"32801","Educational Service District 101","33036","2404","Chewelah School District","Jenkins Junior/Senior High","Reading","-25",,,,"-66.6",,,,"-85.4",,"-27.2","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"18801","Olympic Educational Service District 114","16049","2697","Chimacum School District","Chimacum Elementary School","Math","-50.6",,,"0","-53.9","-46.9",,"-16.3","-77.5",,"-51.3","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","16049","2697","Chimacum School District","Chimacum Elementary School","Reading","-47.7",,,"0","-37.8","-44.3",,"-16.3","-77.5",,"-49.6","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","16049","3275","Chimacum School District","Chimacum High School","Math","-75.6",,"-3.2",,,"-73.7",,"0",,,"-82.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N/A","No"
"18801","Olympic Educational Service District 114","16049","3275","Chimacum School District","Chimacum High School","Reading","-53.1",,"-3.2",,"-50.5","-47.4",,"0","-24.5",,"-64.1","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N/A","No"
"18801","Olympic Educational Service District 114","16049","4261","Chimacum School District","Chimacum Middle School","Math","-51.9","-21.9","0","-50","-36.7",,,"-10.9","-76.2",,"-57.6","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","16049","4261","Chimacum School District","Chimacum Middle School","Reading","-45.5","-21.9","0","-50","-28",,,"-9.4","-69.7",,"-51.8","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","16049","1724","Chimacum School District","PI Program","Math",,,,,,,,,"-66.6",,"-73.6","No","N<Required","N<Required","N/A","N<Required","No","N<Required","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","16049","1724","Chimacum School District","PI Program","Reading",,,,,"-50",,,,,,"-23.9","No","N<Required","N<Required","N/A","N<Required","No","N<Required","N<Required","N<Required","N/A","N<Required"
"11801","Educational Service District 123","2250","2299","Clarkston School District","Charles Francis Adams High School","Math",,"-21.8","0","0",,,,"0",,,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","2250","2299","Clarkston School District","Charles Francis Adams High School","Reading",,"-2.4",,"0","-24.5",,,"0",,,,"No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","2250","1617","Clarkston School District","Educational Opportunity Center","Math","-76.4",,,,,"-72.8",,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"11801","Educational Service District 123","2250","1617","Clarkston School District","Educational Opportunity Center","Reading","-43.1",,,,,"-34.8",,,"-38.3",,"-40.1","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"11801","Educational Service District 123","2250","2962","Clarkston School District","Grantham Elementary","Math","-41.7",,,,"-9.9",,,"-21.2","-41.6",,"-43.1","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"11801","Educational Service District 123","2250","2962","Clarkston School District","Grantham Elementary","Reading","-33.8",,,,"-9.9",,,"-27.1","-45.4","0","-36.4","No","N/A","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"11801","Educational Service District 123","2250","4384","Clarkston School District","Heights Elementary","Math","-20.4","0",,"-50","-12.5",,,"-37.2","-18.3",,"-21.5","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","2250","4384","Clarkston School District","Heights Elementary","Reading","-17.9","0",,"-50","-12.5",,,"-12.2","-26",,"-15.4","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","No"
"11801","Educational Service District 123","2250","3266","Clarkston School District","Highland Elementary","Math","-46.8",,,"-50","-20.8",,,"-20.9","-85.4","-66.6","-50.6","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"11801","Educational Service District 123","2250","3266","Clarkston School District","Highland Elementary","Reading","-38.9",,,"-50","-27.5",,,"-13.3","-55.8","-66.6","-41.6","No","N<Required","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"11801","Educational Service District 123","2250","2501","Clarkston School District","Lincoln Middle School","Math","-44.9","-6.8","0",,"-35.8","-42.6",,"-11.2",,"-27.3","-51.2","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"11801","Educational Service District 123","2250","2501","Clarkston School District","Lincoln Middle School","Reading","-26.4","0","0","-25","-17.4","-23.8",,"-1.4","-76.6","-6.3","-32.3","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"11801","Educational Service District 123","2250","2823","Clarkston School District","Parkway Elementary","Math","-51.2","-33.3","0","-71.4","-37.5",,,"-66.6",,"0","-50.1","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"11801","Educational Service District 123","2250","2823","Clarkston School District","Parkway Elementary","Reading","-42.3","-33.3","0","-71.4","-37.5",,,"-66.6",,"0","-43","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","No","N<Required","No"
"11801","Educational Service District 123","2250","3616","Clarkston School District","Special Services","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"11801","Educational Service District 123","2250","3616","Clarkston School District","Special Services","Reading",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"39801","Educational Service District 105","19404","2328","Cle Elum-Roslyn School District","Cle Elum Roslyn Elementary","Math","-30.4","0","-50",,"-41.6",,,"-14","-86.5",,"-31.1","No","N<Required","N<Required","N/A","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"39801","Educational Service District 105","19404","2328","Cle Elum-Roslyn School District","Cle Elum Roslyn Elementary","Reading","-28.8","0",,,"-38.8",,,"-14","-66.5",,"-29.6","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"39801","Educational Service District 105","19404","2329","Cle Elum-Roslyn School District","Cle Elum Roslyn High School","Math","-64.3",,,"0","-45.4","-66",,"0",,,"-41.4","No","N/A","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"39801","Educational Service District 105","19404","2329","Cle Elum-Roslyn School District","Cle Elum Roslyn High School","Reading",,,,,,,,"0",,,,"No","N/A","N/A","N<Required","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"39801","Educational Service District 105","19404","1987","Cle Elum-Roslyn School District","Swiftwater Learning Center","Math",,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N<Required"
"39801","Educational Service District 105","19404","1987","Cle Elum-Roslyn School District","Swiftwater Learning Center","Reading","0",,,,,"0",,,,,"0","N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A","N/A","N<Required"
"39801","Educational Service District 105","19404","2570","Cle Elum-Roslyn School District","Walter Strom Middle School","Math","-49.2",,"-50",,"-63.5","-44.8",,"-50",,,"-52","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"39801","Educational Service District 105","19404","2570","Cle Elum-Roslyn School District","Walter Strom Middle School","Reading","-32.8",,"-50","-50","-13.2","-30",,"-12.2","-85.4",,"-41.9","No","N<Required","N<Required","N<Required","N<Required","No","N/A","N/A","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","3454","Clover Park School District","Beachwood Elementary School","Math","-34.1",,"0","-27.7","-18.8","-31.3","0","-0.8","-30.6","0","-20.3","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","3454","Clover Park School District","Beachwood Elementary School","Reading","-21.6",,"0","-2.7","-10.8","-17.4","0","-1.7","-55.4",,"-20.5","No","N/A","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","3457","Clover Park School District","Carter Lake Elementary School","Math","-20","0","0","-3","-3","-17.9","-1.9","-9.8","-78.6","-33.3","-19.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","3457","Clover Park School District","Carter Lake Elementary School","Reading","-26.2","0","0","-7.6","-4.1","-24.6","-1.9","-4","-81.8",,"-22","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","2425","Clover Park School District","Clover Park High School","Math","-80.5",,"-46.1",,"-80.7","-61.6","-70.7","-65.6",,"-85.7","-80.3","No","N<Required","N<Required","No","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","2425","Clover Park School District","Clover Park High School","Reading","-56.5",,"-16.4","-57.3","-55.6","-34.6","-67.8","-41.3","-66.3","-71.7","-56.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","2943","Clover Park School District","Custer Elementary School","Math","-52.2","0","0","-50.1",,"-46.1","0","0","-58.1",,"-55.8","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","2943","Clover Park School District","Custer Elementary School","Reading","-40.8","0","0","-34.8",,"-33","0","0","-82",,"-44.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","3455","Clover Park School District","Dower Elementary School","Math","-43.4",,"-15.3","-54.5",,,"-32.9","-29","-66.9",,"-47","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27400","3455","Clover Park School District","Dower Elementary School","Reading","-35.6",,"-15.3","-50.5",,,"0","-29","-72.5",,"-37.3","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
